ID,REVENUE,MOU,RECCHRGE,DIRECTAS,OVERAGE,ROAM,CHANGEM,CHANGER,DROPVCE,BLCKVCE,UNANSVCE,CUSTCARE,THREEWAY,MOUREC,OUTCALLS,INCALLS,PEAKVCE,OPEAKVCE,DROPBLK,CALLFWDV,CALLWAIT,CHURN,MONTHS,UNIQSUBS,ACTVSUBS,CSA,PHONES,MODELS,EQPDAYS,CUSTOMER,AGE1,AGE2,CHILDREN,CREDITA,CREDITAA,CREDITB,CREDITC,CREDITDE,CREDITGY,CREDITZ,PRIZMRUR,PRIZMUB,PRIZMTWN,REFURB,WEBCAP,TRUCK,RV,OCCPROF,OCCCLER,OCCCRFT,OCCSTUD,OCCHMKR,OCCRET,OCCSELF,OWNRENT,MARRYUN,MARRYYES,MARRYNO,MAILORD,MAILRES,MAILFLAG,TRAVEL,PCOWN,CREDITCD,RETCALLS,RETACCPT,NEWCELLY,NEWCELLN,REFER,INCMISS,INCOME,MCYCLE,CREDITAD,SETPRCM,SETPRC,RETCALL
6956,79,2376,85,2,7.3,0.098,-608,-1.9,28,15,91,11,0,753,205,86,422,388,42,0,27,0,14,2,1,DALFTW817,2,2,139,1054915,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,130,0
6957,35,395,45,0,0,0,48,0,6.3,0.67,20,0,0,0.82,0,0,13,21,7,0,0,0,12,1,1,OHIPIQ937,1,1,358,1085929,36,62,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,7,0,0,1,0,0
6958,41,640,50,0.25,0.75,0,-66,-0.54,3.3,3.7,23,6,0,52,12,0.67,76,32,7,0,0.67,0,30,2,1,OHIAKR330,2,2,160,1010929,54,54,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,8,1,0,0,30,0
6959,26,0,36,0,0,0,0,3.6,0,0.33,0,0,0,0,0,0,0,0,0.33,0,0,1,13,2,2,STLSTL314,1,1,387,1059009,34,30,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
6960,63,672,60,0,41,0.65,214,20,10,0.67,21,1.7,0.33,256,46,28,208,105,11,0,0,1,12,1,1,NYCBRO917,2,1,66,1070396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200,0
6961,66,1679,64,0.74,31,0.75,-818,-30,19,1,149,23,2,410,98,76,179,616,20,0,2.7,1,10,1,1,NYCPAS973,1,1,318,1070273,50,40,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0
6962,78,1223,75,2.5,0,0,-286,-1.8,29,4,74,3.3,0,352,36,10,383,170,33,0,1.7,0,20,2,1,NYCWHI914,1,1,600,1026258,48,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,1,0,0
6963,29,192,30,0,0,0,-44,-3.2,5,0,3,0,0,19,14,1,33,17,5,0,0.67,0,19,1,1,HOUHOU281,1,1,565,1032359,36,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,1,0,0
6964,10,228,10,0,0,0,-45,-0.09,1,1,9,0,0,5,13,2,38,12,2,0,0,1,7,2,2,SANSAN210,1,1,218,1077762,30,30,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0
6965,31,288,40,0.74,0,0,-19,-0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,SFRSRO707,1,1,353,1065175,58,54,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0
6966,30,113,30,0,0,0.26,7,0.38,0,0,1.3,0,0,56,7.7,12,33,12,0,0,0,0,43,1,1,MINSTP612,4,3,433,1001904,24,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,30,0
6967,43,455,45,0,21,0,191,26,10,0.67,18,0,0,32,24,7.7,70,70,11,0,0.67,0,9,2,2,APCFCH703,1,1,255,1090785,50,48,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0
6968,17,72,10,0.25,21,0,43,13,0.33,5.3,3.7,0,0,3.9,4,2,19,4.7,5.7,0,0,1,7,2,2,INHFTW219,1,1,203,1096754,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
6969,73,273,80,0.25,44,0,-105,4,3.3,0,15,0,0,40,8.7,6,50,30,3.3,0,0.67,0,13,2,2,SFRDSR925,1,1,372,1082150,48,46,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,9,0,0,1,0,0
6970,158,857,64,0,369,1.4,-359,-73,6,5.3,62,0,0,37,55,3.3,129,29,11,0,5.7,0,28,2,2,ATLATL678,1,1,823,1021963,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
6971,42,244,40,0.5,29,1.2,153,29,1.3,6.7,2.7,0,1,69,2,0,32,27,8,0,0.67,1,11,1,1,CHILAG708,1,1,311,1082116,38,28,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0
6972,34,386,40,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,OKCWIC940,1,1,352,1072242,30,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0
6973,35,181,40,0.25,13,0,78,13,1.3,4.7,3.3,0,0,43,7.7,3.7,36,20,6,0,1,1,13,1,1,CHINBK847,1,1,383,1051056,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6974,40,353,50,0,0,0,42,-0.36,1.7,0,21,0,0,176,21,3,90,63,1.7,0,2,0,12,1,1,MINMIN612,1,1,373,1052157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6975,51,687,48,0,39,0,182,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,CHILAG630,2,1,308,1057275,38,18,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,150,0
6976,55,132,59,0,12,0,-132,-5.1,3,5.3,129,2,0.33,4.1,26,1.3,56,25,8.3,0,0,1,20,2,2,NYCBRO917,1,1,591,1040359,42,40,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,1,0,0
6977,43,308,42,0,0,0,-8,-0.38,4,0.33,32,0,0,99,19,8.7,145,29,4.3,0,0.33,0,43,2,2,PHIPHI215,4,3,679,1001403,44,44,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,1,0,30,0
6978,196,1632,102,5.7,262,0,-239,-95,29,3.7,123,1,0,540,38,8,234,199,33,0,4.3,1,10,1,1,SHEHAG301,3,3,72,1061503,56,54,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,9,0,0,0,30,0
6979,41,171,50,0,0,0.17,125,-0.96,3.3,0,8.7,0,0,31,0,0,33,9.7,3.3,0,0.33,1,19,1,1,NEVLVS702,1,1,562,1049891,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0
6980,29,44,30,0,0,0,8.5,-0.26,0.67,6.7,2.3,0,0.33,1.3,1.3,0,17,2.3,7.3,0,0,1,20,1,1,NCRRIC804,1,1,597,1026549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6981,58,301,55,0,8.5,0,-69,-2.6,2.7,0,12,0,0,56,23,0,108,16,2.7,0,0,0,27,1,1,APCFCH703,2,2,203,1023407,34,38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,60,0
6982,43,377,30,0,41,0.49,-4,-3.5,7,3.3,31,2,0,73,28,7.3,106,29,10,0,0,1,22,1,1,NYCNEW973,3,2,401,1025060,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0
6983,31,1098,50,0,0,0,286,-31,20,2.7,55,0.33,0,125,66,14,144,91,22,0,2.7,1,13,1,1,LAXWES310,1,1,380,1079567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
6984,40,545,45,0.25,0,0,-67,-0.56,11,1.7,53,13,1.3,159,42,7.7,70,109,13,0,0,0,6,1,1,NYCMAN917,1,1,189,1085800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
6985,36,135,45,0.74,0,0.32,-22,0.92,0,4,8.3,3.3,0,40,6.3,0.67,22,16,4,0,0.67,1,11,1,1,AWIGRE920,2,2,155,1090759,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,100,0
6986,20,178,12,0.25,22,0.48,-3,-5.2,3,5,26,0,0.67,28,9,5.3,36,19,8,0,0.33,1,10,3,3,FLNSEB863,1,1,310,1061791,36,44,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,1,0,0
6987,48,104,30,2,1,0,-22,-6.4,0.33,7,6.3,2.3,0,0.88,8.3,0,24,8.3,7.7,0,0,1,20,1,1,NCRFAY910,3,1,60,1025760,52,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,150,0
6988,48,329,52,1.7,0,0.86,39,-40,5,0,12,1,0,86,8.7,1.7,60,26,5,0,0,1,12,1,1,BOSBOS508,1,1,348,1072955,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6989,34,80,30,0.25,0,0,-65,-0.25,1.7,0.33,12,0,0,25,1.7,0,21,24,2,0,0.33,0,7,1,1,MIANDA305,1,1,214,1090246,42,42,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0
6990,66,222,70,0,18,0,37,-6,0.33,0.67,1.3,0,0,22,6,2.7,20,15,1,0,0,0,21,4,2,OHICIN513,1,1,627,1023897,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
6991,86,414,85,0.25,0,0,-70,-1,4.7,0.67,14,0.33,0,137,11,23,129,22,5.3,0,1,0,15,2,2,DALDAL214,1,1,458,1042944,38,36,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0
6992,38,212,32,0.25,0,4.9,44,-5.1,2,0,15,0,0,32,7.7,3,56,18,2,0,0,1,19,2,1,ATLANE678,1,1,565,1043016,30,30,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,6,0,0,1,0,0
6993,55,365,70,0,0,0,-365,4.5,1,1,6,0,0,41,6.7,2,18,37,2,0,0.67,1,7,1,1,NSHNSH615,1,1,213,1078880,40,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
6994,133,994,50,0.99,327,0,34,-54,0.67,1.7,19,0,0,351,55,20,117,97,2.3,0,3,0,51,1,1,SANSAN210,3,2,466,1001000,26,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,1,0,0,30,0
6995,29,54,30,0,0,0.24,3.8,-0.23,0,0,19,0,0,0,2.3,0,13,3,0,0,0,0,26,1,1,SANSAN210,1,1,782,1025040,60,56,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0
6996,109,1015,95,5,50,0,-108,3.3,17,0.33,25,4,0.33,136,60,10,150,79,17,0,1.3,0,22,2,2,SFROAK510,2,2,206,1020384,38,36,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,6,0,1,0,10,0
6997,53,382,30,2.2,68,0.47,202,34,0.33,0,12,0,0,70,8.3,0,71,15,0.33,0,1.3,1,18,1,1,SLCSLC801,1,1,561,1038803,30,68,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,1,0,0
6998,140,711,26,0.25,341,0,-711,-190,1.7,0,8.3,1,0,38,4.3,0,26,18,1.7,0,0.67,0,12,1,1,DETPON248,1,1,350,1072508,36,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,1,0,0
6999,54,179,60,0,0,0,337,-0.45,1.7,7,11,0,0,46,12,1.3,35,28,8.7,0,1,1,10,1,1,FLNJAC904,1,1,306,1062417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7000,112,1081,45,0.99,217,0,108,-7.6,4.3,5.7,93,0.67,0,399,47,32,180,268,10,0,13,0,9,3,3,SANAUS512,2,2,246,1081684,54,54,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,100,0
7001,29,186,30,0,0,0,-89,-0.26,2,0.33,5,0,0,75,10,0.33,23,17,2.3,0,0.67,0,19,1,1,BOSBOS617,3,2,112,1032149,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
7002,30,230,30,0,0,0,23,0,0.67,1,16,0.33,0,71,9.3,0,50,42,1.7,0,0,0,21,1,1,PHXPHX602,1,1,635,1029955,28,52,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0
7003,49,265,45,0,37,0.77,292,37,0.67,0.67,1,0,0,20,5,3.3,14,10,1.3,0,0,0,7,2,2,CHICHA217,1,1,209,1079976,56,26,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
7004,47,223,42,0.25,40,0,-166,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,NYCBRO917,1,1,364,1070294,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0
7005,33,245,30,0.25,7.5,0,215,6.9,0.33,0,1.3,0,0,42,25,12,14,47,0.33,0,0,1,26,1,1,DALDAL214,2,2,696,1025235,54,54,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,30,0
7006,25,30,17,0,19,0.32,-8.8,-5.9,0,0.33,5.7,3,0.33,1.2,0,0,14,1,0.33,0,0.33,0,29,2,1,SFRPAL650,2,2,849,1009029,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,0
7007,56,357,50,1.5,41,0,-357,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,1,OHIAUR330,1,1,399,1065176,46,44,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0
7008,64,420,39,6.4,53,0,-42,-25,3,1.7,32,0,0,83,9.7,0,119,51,4.7,0,0.33,0,11,1,1,KCYKCM816,1,1,332,1089009,60,58,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,6,0,0,1,0,0
7009,76,971,55,0.25,63,0.78,28,29,10,4.3,39,3,0.33,268,48,11,180,146,14,0,9.7,0,16,1,1,HOUHOU281,5,3,5,1042197,34,38,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,30,0
7010,31,74,30,0.5,0,0,-46,-0.77,0,0,10,0,0,9.6,4,0,30,5,0,0,0,1,33,3,3,BOSPTL207,2,2,484,1004635,38,36,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,30,0
7011,10,165,10,0,0,0,14,0,0,0,7,0,0,3.8,4,3.7,8,10,0,0,0,0,9,2,2,HOUHOU281,1,1,269,1089215,36,36,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0
7012,51,1715,60,0,0.25,0,222,-1.5,24,1,118,13,0.33,701,34,22,180,356,25,0,1,0,24,1,1,NYCQUE917,2,2,397,1033371,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,0
7013,79,482,70,0,12,15,26,-11,15,2.3,40,1,0,89,50,11,100,82,18,0,0.33,0,18,3,3,HARNOR203,5,3,251,1046846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,100,0
7014,36,234,30,0,14,1.3,127,13,2.7,2.7,8,0,0,11,6.7,0,29,11,5.3,0,0,0,27,1,1,ATLANE678,2,2,483,1024322,34,30,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,150,0
7015,30,82,30,0,0,0,29,-0.27,1.7,0,10,0,0,12,3,1,24,9,1.7,0,0,0,19,1,1,APCSIL301,1,1,567,1031557,48,48,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,6,0,0,1,0,0
7016,33,127,30,0,1.3,0,-8.3,-0.44,5,1.7,27,2.7,0.33,15,0.67,0,36,15,6.7,0,0,0,27,1,1,APCWAS202,2,2,190,1018941,26,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,30,0
7017,35,21,45,0,0,0,-12,0,2.3,1.3,8,0,0,2.5,0,0,5.3,3.3,3.7,0,0,0,12,1,1,FLNKIS407,1,1,345,1087848,34,30,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0
7018,130,906,46,2.2,151,11,582,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,1,NYCWHI914,4,3,8,1018362,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,150,0
7019,25,0,32,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,1,DETPON248,2,2,381,1036582,34,32,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,9,0,0,0,10,0
7020,34,113,30,0,13,0,-113,-4.4,5,0.67,12,1.3,0,48,4,0,28,10,5.7,0,0,1,18,1,1,APCSIL301,1,1,542,1052208,32,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0
7021,609,2278,85,4,90,0.29,47,-380,7,37,131,8,0.67,428,32,1.7,236,222,44,0,5.7,1,15,1,1,SANGEO512,3,2,98,1049221,24,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,100,0
7022,37,149,32,0,0,1.2,-44,-1.2,1.7,0.67,9.7,0,0,31,33,6.3,52,21,2.3,0,1,0,21,4,2,SFRSFR415,2,2,206,1036471,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,80,0
7023,34,131,16,0,38,0,38,13,4.7,0,18,0,0.67,7.1,12,2.7,42,27,4.7,0,0.67,1,41,2,2,NEVCHU619,1,1,1243,1098422,48,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,9,0,0,1,0,0
7024,20,1.5,30,0,0,0,-0.5,-0.18,0,0,0.33,0,0,0,1.3,0,1.3,0,0,0,0,1,14,2,2,NEVSDG619,1,1,415,1047380,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7025,40,130,40,0.25,14,0,-18,-5.9,0.67,1.7,5,0,0,46,7.3,1.7,44,20,2.3,0,0.33,0,9,2,2,DALDAL214,1,1,273,1088863,26,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,6,0,0,1,0,0
7026,41,212,45,0,2.5,1.4,3.3,-2.4,2.3,0,21,0,0,64,6,5.7,66,28,2.7,0,2.3,1,25,1,1,LAXSAN714,3,1,273,1027544,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,100,0
7027,38,262,27,0,26,0,-262,-24,7.3,0.67,46,5.7,0,106,31,4.7,98,63,8,0,0,1,11,1,1,NYCBRO917,1,1,309,1052737,42,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
7028,100,1063,83,1.7,43,0.48,409,25,6.7,14,87,0.67,0.67,272,15,6,367,87,21,0,9.7,0,14,1,1,NMXEAG830,4,3,47,1046535,34,70,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,130,0
7029,92,768,60,0.25,104,0,-14,-9.7,12,2.3,9.3,0,0,156,59,23,128,28,14,0,0.33,0,7,2,2,NEVSDG619,1,1,208,1080373,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0
7030,44,743,20,0.25,72,0.098,-743,-44,2,8,48,2,1.3,381,22,12,139,214,10,0,19,0,14,1,1,CHISPR217,1,1,412,1072419,46,48,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0
7031,155,1630,150,2,0,0,-196,0.31,6,7,42,2.7,0,776,64,17,277,92,13,0,11,0,37,3,2,HOUHOU281,6,4,45,1006699,42,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,150,0
7032,36,484,35,0,22,0,-215,-47,5.7,1.3,18,2.3,0,187,30,0,96,75,7,0,2,0,32,1,1,DENDEN303,2,2,176,1013112,48,44,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,30,0
7033,30,529,30,0,0,0,943,-0.005,1,0,21,1,0,0,5.7,0,14,19,1,0,0,0,7,1,1,GCWBTR225,1,1,191,1097199,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
